annotation path,recording path,recording path raw,dataset,set,annotation start (ms),annotation end (ms),annotation duration (ms),recording duration (ms),format,child_id,annotation_filename,recording_filename
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_26220000_26340000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,26220000,26340000,120000,57599990,eaf,C055,9492_1_26220000_26340000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_27960000_28080000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,27960000,28080000,120000,57599990,eaf,C055,9492_1_27960000_28080000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_37200000_37320000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,37200000,37320000,120000,57599990,eaf,C055,9492_1_37200000_37320000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_3780000_3900000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,3780000,3900000,120000,57599990,eaf,C055,9492_1_3780000_3900000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_44280000_44400000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,44280000,44400000,120000,57599990,eaf,C055,9492_1_44280000_44400000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_4560000_4680000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,4560000,4680000,120000,57599990,eaf,C055,9492_1_4560000_4680000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_46020000_46140000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,46020000,46140000,120000,57599990,eaf,C055,9492_1_46020000_46140000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_47820000_47940000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,47820000,47940000,120000,57599990,eaf,C055,9492_1_47820000_47940000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_48180000_48300000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,48180000,48300000,120000,57599990,eaf,C055,9492_1_48180000_48300000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_6180000_6300000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,6180000,6300000,120000,57599990,eaf,C055,9492_1_6180000_6300000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_7020000_7140000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,7020000,7140000,120000,57599990,eaf,C055,9492_1_7020000_7140000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_7380000_7500000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,7380000,7500000,120000,57599990,eaf,C055,9492_1_7380000_7500000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_43620000_43740000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,43620000,43740000,120000,57599990,eaf,C018,9801_1_43620000_43740000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_55020000_55140000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,55020000,55140000,120000,57599990,eaf,C018,9801_1_55020000_55140000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_56040000_56160000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,56040000,56160000,120000,57599990,eaf,C018,9801_1_56040000_56160000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_120000_240000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,120000,240000,120000,46542800,eaf,C040,0270_1_120000_240000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_2405000_2525000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,2405000,2525000,120000,46542800,eaf,C040,0270_1_2405000_2525000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_24605000_24725000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,24605000,24725000,120000,46542800,eaf,C040,0270_1_24605000_24725000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_25805000_25925000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,25805000,25925000,120000,46542800,eaf,C040,0270_1_25805000_25925000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_26405000_26525000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,26405000,26525000,120000,46542800,eaf,C040,0270_1_26405000_26525000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_31205000_31325000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,31205000,31325000,120000,46542800,eaf,C040,0270_1_31205000_31325000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_32405000_32525000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,32405000,32525000,120000,46542800,eaf,C040,0270_1_32405000_32525000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_33605000_33725000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,33605000,33725000,120000,46542800,eaf,C040,0270_1_33605000_33725000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_3605000_3725000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,3605000,3725000,120000,46542800,eaf,C040,0270_1_3605000_3725000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_37205000_37325000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,37205000,37325000,120000,46542800,eaf,C040,0270_1_37205000_37325000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_39605000_39725000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,39605000,39725000,120000,46542800,eaf,C040,0270_1_39605000_39725000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_40205000_40325000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,40205000,40325000,120000,46542800,eaf,C040,0270_1_40205000_40325000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_43805000_43925000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,43805000,43925000,120000,46542800,eaf,C040,0270_1_43805000_43925000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_4805000_4925000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,4805000,4925000,120000,46542800,eaf,C040,0270_1_4805000_4925000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0270_1_605000_725000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0270_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0270_1.wav,lucid,eaf_hv,605000,725000,120000,46542800,eaf,C040,0270_1_605000_725000.csv,0270_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_19805000_19925000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,19805000,19925000,120000,57599990,eaf,C068,0851_1_19805000_19925000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_21605000_21725000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,21605000,21725000,120000,57599990,eaf,C068,0851_1_21605000_21725000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_25805000_25925000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,25805000,25925000,120000,57599990,eaf,C068,0851_1_25805000_25925000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_26405000_26525000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,26405000,26525000,120000,57599990,eaf,C068,0851_1_26405000_26525000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_27005000_27125000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,27005000,27125000,120000,57599990,eaf,C068,0851_1_27005000_27125000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_28205000_28325000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,28205000,28325000,120000,57599990,eaf,C068,0851_1_28205000_28325000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_29405000_29525000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,29405000,29525000,120000,57599990,eaf,C068,0851_1_29405000_29525000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_3605000_3725000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,3605000,3725000,120000,57599990,eaf,C068,0851_1_3605000_3725000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_37205000_37325000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,37205000,37325000,120000,57599990,eaf,C068,0851_1_37205000_37325000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_37805000_37925000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,37805000,37925000,120000,57599990,eaf,C068,0851_1_37805000_37925000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_38405000_38525000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,38405000,38525000,120000,57599990,eaf,C068,0851_1_38405000_38525000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_5405000_5525000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,5405000,5525000,120000,57599990,eaf,C068,0851_1_5405000_5525000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_6005000_6125000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,6005000,6125000,120000,57599990,eaf,C068,0851_1_6005000_6125000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_8405000_8525000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,8405000,8525000,120000,57599990,eaf,C068,0851_1_8405000_8525000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/0851_1_9605000_9725000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/0851_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/0851_1.wav,lucid,eaf_hv,9605000,9725000,120000,57599990,eaf,C068,0851_1_9605000_9725000.csv,0851_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf_hv/converted/2041_1_1205000_1325000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/2041_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/2041_1.wav,lucid,eaf_hv,1205000,1325000,120000,57599990,eaf,C036,2041_1_1205000_1325000.csv,2041_1.wav
